season,game_id,home_sp_id,away_sp_id
2015,413838,547874.0,592879.0
2015,413846,434538.0,475243.0
2015,413856,461829.0,458681.0
2015,413851,425532.0,429717.0
2015,413844,279824.0,502032.0
2015,413853,543456.0,543135.0
2015,413845,502042.0,489119.0
2015,413843,477003.0,502239.0
2015,413852,450306.0,543548.0
2015,413848,456051.0,471911.0
2015,413847,571666.0,150302.0
2015,413855,554431.0,453344.0
2015,413857,502624.0,607259.0
2015,413854,502327.0,519141.0
2015,413849,592836.0,543521.0
2015,413850,453311.0,474463.0
2015,413863,502188.0,446372.0
2015,413861,474699.0,434628.0
2015,413871,450729.0,407793.0
2015,413866,430935.0,543054.0
2015,413859,592717.0,434622.0
2015,413868,456034.0,476589.0
2015,413860,501992.0,523260.0
2015,413858,518716.0,445590.0
2015,413867,425386.0,460059.0
2015,413862,519076.0,456501.0
2015,413870,452718.0,448306.0
2015,413872,605151.0,451596.0
2015,413869,450308.0,543243.0
2015,413864,457918.0,433584.0
2015,413865,518516.0,477132.0
2015,413876,502046.0,543294.0
2015,413880,430661.0,475479.0
2015,413881,434671.0,547888.0
2015,413873,112526.0,527054.0
2015,413877,346798.0,456701.0
2015,413883,543475.0,475115.0
2015,413879,285064.0,502211.0
2015,413884,453286.0,608379.0
2015,413882,607374.0,445926.0
2015,413874,571800.0,501957.0
2015,413875,543606.0,453329.0
2015,413878,519242.0,570649.0
2015,413886,456068.0,519144.0
2015,413885,421685.0,622072.0
2015,413893,501381.0,594798.0
2015,413888,572888.0,517593.0
2015,413887,502190.0,452657.0
2015,413898,592767.0,285079.0
2015,413899,502009.0,519455.0
2015,413890,500779.0,518633.0
2015,413896,490063.0,593372.0
2015,413895,572750.0,518790.0
2015,413894,518567.0,543037.0
2015,413889,431148.0,572971.0
2015,413897,572070.0,434643.0
2015,413891,488768.0,425844.0
2015,413892,433587.0,461833.0
2015,413903,430580.0,543334.0
2015,413904,608665.0,444857.0
2015,413908,282332.0,518774.0
2015,413914,543408.0,544931.0
2015,413913,541640.0,596057.0
2015,413901,612672.0,475416.0
2015,413900,571527.0,571946.0
2015,413911,503449.0,425794.0
2015,413909,523989.0,150359.0
2015,413910,407822.0,218596.0
2015,413906,453178.0,435221.0
2015,413912,450351.0,407890.0
2015,413907,572020.0,543507.0
2015,413902,543101.0,453562.0
2015,413905,433579.0,450172.0
2015,413918,543456.0,471911.0
2015,413917,543101.0,453562.0
2015,413928,502042.0,279824.0
2015,413929,429717.0,461829.0
2015,413916,502032.0,489119.0
2015,413915,425532.0,502239.0
2015,413920,433579.0,450172.0
2015,413926,571666.0,458681.0
2015,413927,502327.0,607259.0
2015,413919,519141.0,592879.0
2015,413924,476451.0,434538.0
2015,413921,453344.0,435044.0
2015,413922,606273.0,502043.0
2015,413923,543135.0,477003.0
2015,413925,554431.0,453311.0
2015,413934,446372.0,450306.0
2015,413942,523260.0,592717.0
2015,413941,476589.0,501992.0
2015,413943,445590.0,450729.0
2015,413936,543054.0,518716.0
2015,413935,150302.0,519076.0
2015,413938,434628.0,474699.0
2015,413939,451596.0,592836.0
2015,413932,543548.0,456034.0
2015,413937,407793.0,430935.0
2015,413931,502624.0,554431.0
2015,413933,448306.0,543521.0
2015,413940,474463.0,453311.0
2015,413930,434622.0,456051.0
2015,413949,545333.0,425386.0
2015,413957,453329.0,571800.0
2015,413956,595032.0,543606.0
2015,413958,527054.0,595918.0
2015,413951,475479.0,606160.0
2015,413950,456501.0,346798.0
2015,413953,475243.0,502046.0
2015,413954,446321.0,457918.0
2015,413947,460059.0,434671.0
2015,413952,608379.0,605894.0
2015,413946,605151.0,452718.0
2015,413944,543243.0,450308.0
2015,413948,475115.0,433584.0
2015,413955,477132.0,518516.0
2015,413945,434622.0,502188.0
2015,413965,547179.0,490063.0
2015,413971,501381.0,592767.0
2015,413962,461833.0,572888.0
2015,413960,434622.0,502188.0
2015,413963,488768.0,572971.0
2015,413964,517593.0,570649.0
2015,413972,519144.0,285079.0
2015,413973,622072.0,519455.0
2015,413966,502009.0,112526.0
2015,413968,543294.0,543037.0
2015,413969,434643.0,433587.0
2015,413967,593372.0,421685.0
2015,413961,518567.0,543475.0
2015,413959,534910.0,533167.0
2015,413970,425844.0,285064.0
2015,413978,608641.0,571527.0
2015,413974,445926.0,572070.0
2015,413981,594798.0,544931.0
2015,413980,543334.0,596057.0
2015,413976,571946.0,502190.0
2015,413977,518633.0,430580.0
2015,413979,444857.0,572020.0
2015,413975,543507.0,519242.0
2015,413988,452657.0,503449.0
2015,413994,501957.0,517008.0
2015,413996,518774.0,453286.0
2015,413995,471911.0,279824.0
2015,413991,543408.0,425532.0
2015,413989,475416.0,282332.0
2015,413985,592314.0,543101.0
2015,413990,407890.0,431148.0
2015,413987,432934.0,543456.0
2015,413993,465679.0,606273.0
2015,413984,502043.0,500779.0
2015,413992,458681.0,150359.0
2015,413983,516910.0,523989.0
2015,413986,453178.0,572750.0
2015,413982,518790.0,450351.0
2015,414004,489119.0,543135.0
2015,413999,445060.0,456051.0
2015,414007,407793.0,434538.0
2015,414003,453562.0,571666.0
2015,413997,218596.0,502327.0
2015,414010,446372.0,592717.0
2015,414006,429717.0,430935.0
2015,414009,456068.0,502042.0
2015,414002,450172.0,456034.0
2015,414011,477003.0,461829.0
2015,414008,543521.0,592836.0
2015,414000,445590.0,150302.0
2015,414005,607259.0,519141.0
2015,414001,453344.0,407822.0
2015,413998,435044.0,476451.0
2015,414026,518716.0,450729.0
2015,414025,545333.0,571800.0
2015,414021,543054.0,605894.0
2015,414024,612672.0,501992.0
2015,414015,527054.0,456501.0
2015,414017,425386.0,434671.0
2015,414023,433584.0,457918.0
2015,414014,460059.0,433579.0
2015,414022,608379.0,474699.0
2015,414018,434628.0,519076.0
2015,414020,451596.0,543243.0
2015,414012,453311.0,450308.0
2015,414013,474463.0,502624.0
2015,414016,448306.0,452718.0
2015,414019,523260.0,476589.0
2015,414030,519455.0,475479.0
2015,414031,285079.0,595032.0
2015,414036,453329.0,543606.0
2015,414033,622072.0,421685.0
2015,414029,346798.0,477132.0
2015,414028,593372.0,475243.0
2015,414037,572971.0,446321.0
2015,414032,461833.0,534910.0
2015,414035,533167.0,433587.0
2015,414034,518516.0,475115.0
2015,414027,554431.0,518567.0
2015,414041,502046.0,547179.0
2015,414045,544931.0,502009.0
2015,414046,462136.0,501381.0
2015,414039,112526.0,502032.0
2015,414051,519144.0,592767.0
2015,414048,571946.0,451532.0
2015,414042,450306.0,517593.0
2015,414052,444857.0,434643.0
2015,414047,543507.0,445926.0
2015,414043,502188.0,572888.0
2015,414044,490063.0,425844.0
2015,414040,544928.0,543294.0
2015,414050,572070.0,572020.0
2015,414049,285064.0,488768.0
2015,414038,554431.0,518567.0
2015,414060,453286.0,543408.0
2015,414053,554431.0,518567.0
2015,414064,518790.0,453178.0
2015,414056,543037.0,502190.0
2015,414061,279824.0,282332.0
2015,414054,594798.0,434622.0
2015,414066,475416.0,517008.0
2015,414063,592314.0,425532.0
2015,414057,518633.0,471911.0
2015,414067,465679.0,407890.0
2015,414062,502043.0,431148.0
2015,414058,519242.0,430580.0
2015,414059,503449.0,543921.0
2015,414055,458681.0,452657.0
2015,414065,450351.0,606273.0
2015,414076,445060.0,519141.0
2015,414074,571666.0,516910.0
2015,414069,407793.0,453562.0
2015,414071,450172.0,446372.0
2015,414072,500779.0,543456.0
2015,414070,150359.0,543101.0
2015,414068,543135.0,501957.0
2015,414078,502042.0,607259.0
2015,414077,523989.0,628333.0
2015,414073,502327.0,543521.0
2015,414075,218596.0,429717.0
2015,414092,434538.0,608379.0
2015,414089,430935.0,518774.0
2015,414079,461829.0,445590.0
2015,414080,476589.0,456068.0
2015,414081,592717.0,489119.0
2015,414085,456034.0,570649.0
2015,414093,501992.0,451596.0
2015,414088,545333.0,460059.0
2015,414082,519076.0,434628.0
2015,414086,572750.0,474463.0
2015,414091,476451.0,448306.0
2015,414084,450308.0,433584.0
2015,414090,592836.0,543243.0
2015,414087,453311.0,543054.0
2015,414083,456051.0,150302.0
2015,414095,595032.0,612672.0
2015,414096,571800.0,523260.0
2015,414100,434671.0,425386.0
2015,414094,450729.0,527054.0
2015,414103,136600.0,461833.0
2015,414098,456051.0,456501.0
2015,414108,542882.0,446321.0
2015,414107,474699.0,593372.0
2015,414104,421685.0,477003.0
2015,414097,346798.0,475243.0
2015,414106,502624.0,475115.0
2015,414099,533167.0,572971.0
2015,414102,518516.0,475479.0
2015,414105,457918.0,534910.0
2015,414101,407822.0,477132.0
2015,414110,501381.0,502032.0
2015,414111,285079.0,453329.0
2015,414123,543606.0,434643.0
2015,414118,517593.0,543507.0
2015,414122,502046.0,544928.0
2015,414119,451532.0,112526.0
2015,414109,519455.0,622072.0
2015,414113,433579.0,547179.0
2015,414112,490063.0,543294.0
2015,414114,572070.0,444857.0
2015,414117,285064.0,502009.0
2015,414116,407822.0,477132.0
2015,414121,543339.0,488768.0
2015,414120,433587.0,445926.0
2015,414115,572888.0,432934.0
2015,414132,434622.0,462136.0
2015,414131,425532.0,543037.0
2015,414124,502190.0,571946.0
2015,414129,517008.0,282332.0
2015,414126,503449.0,502188.0
2015,414130,452657.0,594798.0
2015,414127,407890.0,518633.0
2015,414133,518567.0,453286.0
2015,414125,431148.0,519144.0
2015,414128,425844.0,543408.0
2015,414146,471911.0,458681.0
2015,414147,501957.0,279824.0
2015,414143,457711.0,150359.0
2015,414140,430580.0,502043.0
2015,414134,543101.0,592314.0
2015,414141,502042.0,543135.0
2015,414142,453562.0,592789.0
2015,414138,607259.0,450172.0
2015,414145,543521.0,518790.0
2015,414136,571666.0,519242.0
2015,414148,523989.0,544931.0
2015,414137,450351.0,452718.0
2015,414135,519141.0,475416.0
2015,414144,572020.0,453178.0
2015,414139,502211.0,429717.0
2015,414150,543243.0,489119.0
2015,414163,476451.0,461829.0
2015,414161,446372.0,407793.0
2015,414162,456068.0,592717.0
2015,414158,430935.0,434538.0
2015,414155,543456.0,445060.0
2015,414149,628452.0,445590.0
2015,414156,501992.0,476589.0
2015,414154,516910.0,543054.0
2015,414157,434628.0,518774.0
2015,414153,451596.0,570649.0
2015,414160,519085.0,218596.0
2015,414151,519076.0,500779.0
2015,414152,502327.0,543475.0
2015,414159,592836.0,448306.0
2015,414172,545333.0,608379.0
2015,414170,421685.0,474699.0
2015,414167,434671.0,460059.0
2015,414166,446321.0,425386.0
2015,414169,475243.0,477003.0
2015,414171,456501.0,453311.0
2015,414168,541640.0,595032.0
2015,414173,433584.0,571800.0
2015,414165,474463.0,518452.0
2015,414174,475115.0,450729.0
2015,414164,606273.0,523260.0
2015,414185,543294.0,502046.0
2015,414175,612672.0,450308.0
2015,414176,451532.0,502624.0
2015,414186,150302.0,518516.0
2015,414177,475479.0,527054.0
2015,414183,112526.0,346798.0
2015,414180,434643.0,136600.0
2015,414188,572971.0,285079.0
2015,414187,461833.0,543606.0
2015,414184,432934.0,
2015,414182,593372.0,572888.0
2015,414179,534910.0,607074.0
2015,414181,477132.0,572750.0
2015,414189,628333.0,519455.0
2015,414178,457918.0,453329.0
2015,414192,502009.0,622072.0
2015,414202,543507.0,517008.0
2015,414197,544928.0,456034.0
2015,414200,452657.0,543037.0
2015,414190,434622.0,533167.0
2015,414191,425532.0,605151.0
2015,414201,502190.0,285064.0
2015,414203,444857.0,462136.0
2015,414199,518633.0,
2015,414198,594798.0,490063.0
2015,414195,407890.0,517593.0
2015,414204,488768.0,453286.0
2015,414194,445926.0,433579.0
2015,414196,425844.0,407822.0
2015,414193,433587.0,519144.0
2015,414216,543101.0,518790.0
2015,414207,506693.0,571946.0
2015,414213,592789.0,503449.0
2015,414205,605541.0,572070.0
2015,414206,457711.0,518567.0
2015,414218,543521.0,279824.0
2015,414217,502043.0,502042.0
2015,414214,,
2015,414215,453562.0,150359.0
2015,414210,607259.0,471911.0
2015,414209,431148.0,502188.0
2015,414211,502211.0,452718.0
2015,414219,453178.0,544931.0
2015,414208,572020.0,453214.0
2015,414212,458681.0,430580.0
2015,414220,445170.0,450351.0
2015,414223,543456.0,571666.0
2015,414226,518774.0,407793.0
2015,414221,429717.0,523989.0
2015,414224,621121.0,519141.0
2015,414222,519242.0,446372.0
2015,414225,543475.0,430935.0
2015,414238,456068.0,592836.0
2015,414234,434538.0,445060.0
2015,414235,461829.0,543135.0
2015,414227,592717.0,502327.0
2015,414233,434671.0,519076.0
2015,414239,477003.0,608379.0
2015,414241,489119.0,451596.0
2015,414240,592314.0,541640.0
2015,414228,543408.0,476451.0
2015,414230,570649.0,456501.0
2015,414236,433584.0,543243.0
2015,414231,500779.0,545333.0
2015,414237,518452.0,421685.0
2015,414229,448306.0,434628.0
2015,414232,218596.0,516910.0
2015,414251,572971.0,534910.0
2015,414253,612672.0,606273.0
2015,414249,502046.0,460059.0
2015,414250,519455.0,476589.0
2015,414242,571800.0,450308.0
2015,414248,572888.0,346798.0
2015,414254,112526.0,593372.0
2015,414256,523260.0,607309.0
2015,414255,554234.0,543606.0
2015,414243,475479.0,502624.0
2015,414245,425386.0,150302.0
2015,414246,607074.0,451788.0
2015,414252,572750.0,605894.0
2015,414244,475115.0,493159.0
2015,414247,453311.0,474463.0
2015,414258,502009.0,605151.0
2015,414266,501957.0,457918.0
2015,414261,456034.0,444857.0
2015,414267,594798.0,448802.0
2015,414265,407822.0,425532.0
2015,414262,518516.0,477132.0
2015,414257,285079.0,533167.0
2015,414264,517008.0,445926.0
2015,414268,453329.0,434643.0
2015,414263,527054.0,490063.0
2015,414260,433579.0,517593.0
2015,414259,628333.0,543294.0
2015,414276,543037.0,592789.0
2015,414278,453286.0,457711.0
2015,414283,501381.0,407890.0
2015,414280,462136.0,433587.0
2015,414273,430580.0,543521.0
2015,414269,519144.0,572070.0
2015,414272,471911.0,502190.0
2015,414277,502042.0,431148.0
2015,414270,506693.0,434622.0
2015,414274,445590.0,503449.0
2015,414281,452718.0,285064.0
2015,414282,432934.0,458681.0
2015,414275,502188.0,461833.0
2015,414271,518567.0,452657.0
2015,414279,425844.0,488768.0
2015,414298,282332.0,607259.0
2015,414295,279824.0,572020.0
2015,414291,150359.0,518774.0
2015,414293,544931.0,430935.0
2015,414288,543456.0,621121.0
2015,414287,446372.0,543101.0
2015,414296,543475.0,518790.0
2015,414292,501992.0,608665.0
2015,414290,519242.0,543507.0
2015,414289,571946.0,571666.0
2015,414284,453214.0,450351.0
2015,414297,450172.0,407793.0
2015,414285,429717.0,605541.0
2015,414286,523989.0,453562.0
2015,414294,502211.0,453178.0
2015,414310,592717.0,592836.0
2015,414303,434671.0,433584.0
2015,414302,545333.0,628452.0
2015,414307,541640.0,543243.0
2015,414300,543408.0,456068.0
2015,414299,489119.0,502327.0
2015,414306,434538.0,477003.0
2015,414308,461829.0,421685.0
2015,414304,592314.0,519076.0
2015,414312,570649.0,608379.0
2015,414305,500779.0,502043.0
2015,414301,476451.0,434628.0
2015,414309,516910.0,448306.0
2015,414311,518452.0,218596.0
2015,414313,425626.0,451596.0
2015,414321,543135.0,425386.0
2015,414318,150302.0,572750.0
2015,414323,112526.0,605894.0
2015,414320,612672.0,572971.0
2015,414316,445060.0,523260.0
2015,414326,346798.0,453311.0
2015,414328,493159.0,543699.0
2015,414319,534910.0,572888.0
2015,414327,451788.0,607309.0
2015,414314,593372.0,502624.0
2015,414322,450203.0,475479.0
2015,414317,571800.0,456051.0
2015,414325,543606.0,606273.0
2015,414315,474463.0,554234.0
2015,414324,450308.0,475115.0
2015,414335,501957.0,444857.0
2015,414343,543294.0,519455.0
2015,414337,502046.0,570632.0
2015,414336,476589.0,450306.0
2015,414332,285079.0,433579.0
2015,414333,547179.0,543734.0
2015,414340,517008.0,457918.0
2015,414342,517593.0,434643.0
2015,414338,594798.0,425532.0
2015,414331,460059.0,453329.0
2015,414341,490063.0,518516.0
2015,414329,448802.0,605151.0
2015,414334,445926.0,456034.0
2015,414339,533167.0,628333.0
2015,414330,477132.0,527054.0
2015,414357,471911.0,407890.0
2015,414348,502190.0,452718.0
2015,414352,543037.0,543272.0
2015,414347,462136.0,502188.0
2015,414351,501381.0,432934.0
2015,414355,502042.0,433587.0
2015,414346,461833.0,519144.0
2015,414353,592789.0,457711.0
2015,414356,571666.0,285064.0
2015,414349,431148.0,594986.0
2015,414350,434622.0,543521.0
2015,414358,452657.0,453286.0
2015,414344,458681.0,518567.0
2015,414354,572070.0,488768.0
2015,414345,425844.0,622072.0
2015,414360,607259.0,593958.0
2015,414362,450351.0,571656.0
2015,414363,608665.0,282332.0
2015,414364,453178.0,150359.0
2015,414361,572020.0,446372.0
2015,414359,518790.0,571946.0
2015,414372,453562.0,450172.0
2015,414377,456068.0,501992.0
2015,414370,430935.0,518452.0
2015,414379,543101.0,544931.0
2015,414374,518774.0,429717.0
2015,414367,451596.0,453214.0
2015,414378,543507.0,279824.0
2015,414368,621121.0,607074.0
2015,414365,519076.0,523989.0
2015,414373,407793.0,502211.0
2015,414371,502327.0,434671.0
2015,414375,543243.0,425626.0
2015,414376,448306.0,434538.0
2015,414369,592836.0,545333.0
2015,414366,218596.0,592314.0
2015,414393,502043.0,592717.0
2015,414385,421685.0,572750.0
2015,414392,612672.0,541640.0
2015,414394,628452.0,461829.0
2015,414383,572971.0,500779.0
2015,414389,477003.0,543408.0
2015,414380,346798.0,476451.0
2015,414388,608379.0,516910.0
2015,414382,592346.0,489119.0
2015,414386,450308.0,572888.0
2015,414381,453311.0,554234.0
2015,414390,534910.0,543135.0
2015,414391,475115.0,450203.0
2015,414384,606273.0,451788.0
2015,414387,493159.0,570649.0
2015,414409,547179.0,543699.0
2015,414404,112526.0,475479.0
2015,414407,501957.0,543606.0
2015,414400,425532.0,543475.0
2015,414408,445060.0,571800.0
2015,414398,433584.0,433579.0
2015,414395,621281.0,502624.0
2015,414403,593372.0,474463.0
2015,414402,493159.0,570649.0
2015,414397,434643.0,523260.0
2015,414396,518516.0,527054.0
2015,414405,445926.0,476589.0
2015,414399,457918.0,517593.0
2015,414401,533167.0,456034.0
2015,414406,628333.0,502046.0
2015,414412,570632.0,434628.0
2015,414411,519085.0,434622.0
2015,414414,448802.0,571666.0
2015,414413,452718.0,477132.0
2015,414410,605151.0,622072.0
2015,414419,572070.0,517008.0
2015,414417,488768.0,594798.0
2015,414416,433587.0,501381.0
2015,414418,285064.0,543037.0
2015,414420,519455.0,285079.0
2015,414415,453329.0,460059.0
2015,414435,453286.0,462136.0
2015,414427,571735.0,425844.0
2015,414425,457711.0,456501.0
2015,414432,430580.0,608665.0
2015,414429,453329.0,460059.0
2015,414424,543272.0,543294.0
2015,414423,407890.0,502188.0
2015,414422,543521.0,605541.0
2015,414426,425386.0,471911.0
2015,414428,458681.0,572788.0
2015,414421,518567.0,571946.0
2015,414434,450351.0,502042.0
2015,414431,453178.0,592789.0
2015,414430,543557.0,282332.0
2015,414433,518790.0,150359.0
2015,414444,519144.0,543507.0
2015,414443,407793.0,519076.0
2015,414436,523989.0,592314.0
2015,414445,592836.0,547888.0
2015,414448,218596.0,434538.0
2015,414450,518863.0,279824.0
2015,414440,430935.0,502190.0
2015,414447,434671.0,543243.0
2015,414439,429717.0,452657.0
2015,414438,607259.0,519242.0
2015,414437,621121.0,456068.0
2015,414441,450306.0,446372.0
2015,414442,518452.0,502211.0
2015,414446,448306.0,518716.0
2015,414449,502327.0,501992.0
2015,414458,572888.0,534910.0
2015,414451,572971.0,612672.0
2015,414456,453214.0,543548.0
2015,414453,461829.0,453562.0
2015,414454,421685.0,543101.0
2015,414452,451596.0,607074.0
2015,414455,432934.0,545333.0
2015,414457,592662.0,518774.0
2015,414459,516910.0,608379.0
2015,414460,606273.0,541640.0
2015,414463,543699.0,493159.0
2015,414472,425532.0,453311.0
2015,414461,543135.0,450308.0
2015,414465,592717.0,433584.0
2015,414462,451788.0,501957.0
2015,414469,489119.0,431148.0
2015,414471,621209.0,475115.0
2015,414470,554234.0,450203.0
2015,414475,450172.0,592346.0
2015,414464,500779.0,594986.0
2015,414467,502043.0,346798.0
2015,414466,572750.0,543408.0
2015,414468,476451.0,477003.0
2015,414473,474463.0,593372.0
2015,414474,457918.0,543606.0
2015,414478,605452.0,434628.0
2015,414480,571800.0,519085.0
2015,414490,570649.0,434643.0
2015,414482,543242.0,490063.0
2015,414487,605894.0,518516.0
2015,414484,523260.0,445926.0
2015,414477,517593.0,434622.0
2015,414486,547179.0,488768.0
2015,414481,543734.0,475479.0
2015,414485,527054.0,502046.0
2015,414479,433579.0,456034.0
2015,414476,476589.0,572070.0
2015,414483,502624.0,112526.0
2015,414488,477132.0,448802.0
2015,414489,433587.0,517008.0
2015,414491,282332.0,450351.0
2015,414495,285079.0,543521.0
2015,414492,471911.0,502032.0
2015,414501,456501.0,628333.0
2015,414499,453329.0,608665.0
2015,414502,457711.0,285064.0
2015,414500,622072.0,543037.0
2015,414505,425386.0,407890.0
2015,414494,502188.0,430580.0
2015,414497,460059.0,571666.0
2015,414493,519455.0,543294.0
2015,414498,518567.0,594798.0
2015,414504,543557.0,502042.0
2015,414496,452718.0,570632.0
2015,414503,425844.0,458681.0
2015,414510,150359.0,519076.0
2015,414509,462136.0,543272.0
2015,414511,502190.0,430935.0
2015,414512,571946.0,453178.0
2015,414508,461833.0,450306.0
2015,414507,519242.0,621121.0
2015,414513,571735.0,407793.0
2015,414506,502211.0,523989.0
2015,414516,456068.0,593958.0
2015,414528,547888.0,453286.0
2015,414521,434538.0,543380.0
2015,414520,279824.0,429717.0
2015,414517,434671.0,452657.0
2015,414524,446372.0,606273.0
2015,414525,592789.0,518790.0
2015,414514,501992.0,533167.0
